epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4832270354,51544217109.333336,-23840332170.38743,781899455983281,168418790653993.62
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4756395255,50734882720.0,-1302497175.7801611,781899455983281,167781771402277.22
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4520786003,48221717365.333336,128312695028.89603,781899455983281,165813080959276.9
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4278172376,45633838677.333336,-95626978697.64163,781899455983281,163343787550380.34
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4232031718,45141671658.666664,-6003376611.461738,781899455983281,162996489459670.53
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,6442452994,68719498602.66667,-81956828489.6793,781899455983281,180897675867429.3
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4923081928,52512873898.666664,-43374924109.641685,781899455983281,169179848868647.34
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,5100412976,54404405077.333336,45290587977.2292,781899455983281,170764787539308.22
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4865623242,51899981248.0,-17672417197.35856,781899455983281,168712697389635.66
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4327978864,46165107882.666664,37199301735.04803,781899455983281,163944303774616.06
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4794319119,51139403936.0,197448106719.1813,781899455983281,168311301564386.2
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,5024858127,53598486688.0,16546610235.170513,781899455983281,170103461439321.16
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,7516197889,80172777482.66667,-120171155828.39162,781899455983281,188139969270110.6
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,6576668929,70151135242.66667,71919551061.32794,781899455983281,181998053123090.3
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4752690093,50695360992.0,-51028680346.584366,781899455983281,167699612941823.4
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,6442451459,68719482229.33333,-69395572606.13675,781899455983281,180910226224812.88
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4704458444,50180890069.333336,-103243719081.41342,781899455983281,167223795067353.6
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4489230267,47885122848.0,-2014706999.8002226,781899455983281,165395596867836.2
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4019187712,42871335594.666664,165299729937.71606,781899455983281,161107346539138.72
0.25,0.01,8813.310626411281,8225871,0,9223372036854775807,8217057.689373589,4618389330,49262819520.0,100507345189.22023,781899455983281,166663729042914.22
