epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,151374,807328.0,876515.0425578827,772575337.0,715793815.0425578
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,158112,843264.0,-1077468.0805123886,772575337.0,726667638.9194876
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,150829,804421.3333333334,-111882.8750074738,772575337.0,713736035.1249925
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,156181,832965.3333333334,-1219574.5080472513,772575337.0,722938231.4919528
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,150101,800538.6666666666,1664779.0835082508,772575337.0,714079113.0835083
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,155120,827306.6666666666,-1141918.4389080324,772575337.0,721033010.561092
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,155970,831840.0,-185852.42251867426,772575337.0,723578438.5774813
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,143099,763194.6666666666,1085683.6913088083,772575337.0,698325006.6913089
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,151333,807109.3333333334,358219.74555255746,772575337.0,715195241.7455525
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,143223,763856.0,-330894.8830712549,772575337.0,697184948.1169287
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,141034,752181.3333333334,66823.2596854495,772575337.0,692690610.2596854
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,141311,753658.6666666666,522902.20670463727,772575337.0,693766671.2067046
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,146935,783653.3333333334,666457.1009250208,772575337.0,706316776.100925
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,147199,785061.3333333334,1072040.9723703773,772575337.0,707289431.9723704
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,145014,773408.0,-698896.8532045052,772575337.0,700805555.1467955
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,155678,830282.6666666666,-1498508.6142162525,772575337.0,721720468.3857838
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,157760,841386.6666666666,-1513122.2598510701,772575337.0,725579616.7401489
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,147099,784528.0,342473.2074666443,772575337.0,706345064.2074666
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,147451,786405.3333333334,934023.2904390683,772575337.0,707692335.290439
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,147409,786181.3333333334,-544731.8855118994,772575337.0,706123490.1144881
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,156177,832944.0,2750509.0501463437,772575337.0,726900855.0501463
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,131071,699045.3333333334,1571174.5530155415,772575337.0,668686539.5530156
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,154419,823568.0,-317495.2502733412,772575337.0,720509730.7497267
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,163840,873813.3333333334,65901.2252130293,772575337.0,737303255.225213
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,147438,786336.0,-1822191.9088502463,772575337.0,704908235.0911498
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,144369,769968.0,-235952.5001255789,772575337.0,699833767.4998745
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,157952,842410.6666666666,-98152.84424505882,772575337.0,727350474.1557549
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,150001,800005.3333333334,-1344813.3077597625,772575337.0,710872220.6922402
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,153634,819381.3333333334,-1560882.4711167016,772575337.0,717747145.5288833
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,154931,826298.6666666666,-1027217.367176603,772575337.0,720789704.6328233
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,144125,768666.6666666666,1027020.4249162568,772575337.0,700553352.4249163
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,160000,853333.3333333334,931841.6245018016,772575337.0,732170564.6245018
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,150842,804490.6666666666,-1283555.8230351228,772575337.0,712589907.1769649
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,147675,787600.0,-1514476.787938223,772575337.0,705724315.2120618
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,159134,848714.6666666666,1171942.1916033486,772575337.0,730809431.1916033
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,150146,800778.6666666666,186529.33429627947,772575337.0,712689648.3342962
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,159938,853002.6666666666,1681193.1540977287,772575337.0,732805278.1540977
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,157061,837658.6666666666,438976.00385074085,772575337.0,726235769.0038507
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,153930,820960.0,104743.94084808932,772575337.0,719985827.9408481
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,154724,825194.6666666666,392280.95115899487,772575337.0,721809071.951159
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,148447,791717.3333333334,-1594705.2035089552,772575337.0,707299275.796491
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,156032,832170.6666666666,393826.269613196,772575337.0,724273747.2696131
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,150028,800149.3333333334,45980.33162024859,772575337.0,712316285.3316202
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,150949,805061.3333333334,1367161.3783312424,772575337.0,715450831.3783312
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,150004,800021.3333333334,1067643.4334417812,772575337.0,713290596.4334418
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,147068,784362.6666666666,57277.250713084686,772575337.0,705993280.2507131
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,160832,857770.6666666666,1201385.7302883568,772575337.0,733748844.7302884
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,147453,786416.0,1016019.1997312794,772575337.0,707778621.1997312
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,155971,831845.3333333334,-1353506.853238317,772575337.0,722412649.1467617
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,146175,779600.0,-972048.5451982935,772575337.0,703044282.4548017
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,157825,841733.3333333334,-725052.2289809007,772575337.0,726488196.7710191
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,155792,830890.6666666666,928527.8632455987,772575337.0,724360684.8632456
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,144039,768208.0,-1198638.3938374263,772575337.0,698136171.6061625
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,151558,808309.3333333334,-946263.9816646312,772575337.0,714331308.0183353
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,150835,804453.3333333334,469603.9116201822,772575337.0,714329311.9116201
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,144375,770000.0,502992.3523024287,772575337.0,700586074.3523024
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,149727,798544.0,-385244.97944244166,772575337.0,711246667.0205575
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,129023,688122.6666666666,895567.1221212088,772575337.0,662311532.1221212
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,159759,852048.0,333727.3883081569,772575337.0,731126841.3883082
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,139255,742693.3333333334,428259.8747344406,772575337.0,688851217.8747344
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,160768,857429.3333333334,734722.6528208975,772575337.0,733181509.652821
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,151230,806560.0,-128509.12087758454,772575337.0,714506588.8791224
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,156040,832213.3333333334,554921.9658609617,772575337.0,724449762.965861
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,164098,875189.3333333334,-172932.02598563448,772575337.0,737462929.9740144
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,151297,806917.3333333334,-544223.692645206,772575337.0,714222261.3073548
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,160777,857477.3333333334,1341083.0440570754,772575337.0,733802027.0440571
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,151082,805770.6666666666,-128381.68067341171,772575337.0,714216488.3193266
0.5,0.01,1992.5060351616116,6699,0,2147483647,4706.493964838388,159968,853162.6666666666,1168973.4165820302,772575337.0,732348528.416582
