epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1266093948,33762505279.999996,39933323363.14327,781899455983281,121816136698246.14
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1516552710,40441405599.99999,8961305212.086548,781899455983281,127288110305580.1
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1328723424,35432624639.99999,89693761205.25134,781899455983281,123327710468936.25
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1073741824,28633115306.666664,-15140367441.967512,781899455983281,116854320716550.03
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1073544960,28627865599.999996,26099086550.370953,781899455983281,116890162308643.38
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1487021842,39653915786.666664,74434203251.46594,781899455983281,126747966453212.47
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1257919488,33544519679.999996,10437496837.71912,781899455983281,121591228268025.72
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1206119160,32163177599.999996,41588881625.70922,781899455983281,120360348340641.7
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1611776009,42980693573.33333,78561968618.59659,781899455983281,129243335483761.6
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1344744312,35859848319.99999,-8657080270.230133,781899455983281,123592894875574.77
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1646273028,43900614079.99999,20044683339.339367,781899455983281,129844591923627.34
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1497841947,39942451919.99999,6857584895.052311,781899455983281,126903485699760.05
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1477969030,39412507466.666664,18626965963.753086,781899455983281,126504545175954.75
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1494040609,39841082906.666664,-29660184664.368942,781899455983281,126788720650199.62
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1627717669,43405804506.66666,34208780331.68755,781899455983281,129505439283512.69
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1418864057,37836374853.33333,-84783432709.44862,781899455983281,125151024057161.55
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1335911924,35624317973.33333,-51513275886.42298,781899455983281,123350095787407.58
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1531511809,40840314906.666664,-13943424929.800413,781899455983281,127568184651734.2
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1056931808,28184848213.33333,6094745137.702182,781899455983281,116411284694812.7
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1441543821,38441168559.99999,49366262258.85446,781899455983281,125770165761247.86
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1395921517,37224573786.666664,-20621772385.94066,781899455983281,124717771014082.06
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1615872001,43089920026.66666,8259385614.232546,781899455983281,129252035377155.23
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1207955159,32212137573.33333,7545849030.4155655,781899455983281,120371798435113.42
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1493468185,39825818266.666664,36237319569.0277,781899455983281,126842821379933.03
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1514165321,40377741893.33333,-20510621365.68875,781899455983281,127210044407387.31
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1222639596,32603722559.999996,-67757636520.4672,781899455983281,120658090905308.53
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1414281998,37714186613.33333,-295329271.16027737,781899455983281,125136697240352.84
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1301216996,34699119893.33333,-5910425201.291159,781899455983281,122597928572923.7
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1610616833,42949782213.33333,-56843973676.26772,781899455983281,129085540593074.73
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1401389095,37370375866.666664,95695932913.64334,781899455983281,124953291439525.64
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1391316776,37101780693.33333,28036909202.508892,781899455983281,124665732035001.52
0.1,0.01,22033.276566028206,8225871,0,9223372036854775807,8203837.723433971,1324270961,35313892293.33333,-135586623717.45364,781899455983281,123000648452862.55
