epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48247,257317.33333333334,-2554.8255262758003,1417404433,1415010921.1744738
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48388,258069.33333333334,207399.97038484845,1417404433,1415505194.9703848
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48453,258416.0,924377.7771745969,1417404433,1416345785.7771747
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48545,258906.66666666666,-299736.6610892203,1417404433,1415288232.3389108
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48380,258026.66666666666,-202576.8092556187,1417404433,1415079645.1907444
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48545,258906.66666666666,-728552.5948613987,1417404433,1414859416.4051385
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48395,258106.66666666666,428503.9863935976,1417404433,1415739849.9863937
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48189,257008.0,101280.9065991525,1417404433,1414991655.906599
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48380,258026.66666666666,230020.83709000237,1417404433,1415512242.83709
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48555,258960.0,-492350.4852171078,1417404433,1415113184.514783
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48417,258224.0,-45598.82712193182,1417404433,1415308019.172878
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48123,256656.0,-480302.5860427057,1417404433,1414265839.4139574
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48644,259434.66666666666,-250301.59309655713,1417404433,1415507114.4069035
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48111,256592.0,681931.4473073713,1417404433,1415401458.4473073
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48448,258389.33333333334,623961.2095028842,1417404433,1416036050.209503
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,49152,262144.0,70624.4766612188,1417404433,1416535038.4766612
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48648,259456.0,-285268.84765624936,1417404433,1415478808.1523438
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48343,257829.33333333334,-113605.2975472595,1417404433,1415095622.7024527
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48346,257845.33333333334,-63734.61796421858,1417404433,1415151459.3820357
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48416,258218.66666666666,-8339.917799259489,1417404433,1415343372.0822008
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48566,259018.66666666666,83986.11740269975,1417404433,1415708736.1174028
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48512,258730.66666666666,-1394.2436120741665,1417404433,1415527870.756388
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48308,257642.66666666666,-402237.8645301518,1417404433,1414736818.13547
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48263,257402.66666666666,118719.56647962988,1417404433,1415165502.5664797
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48370,257973.33333333334,-174392.68100903364,1417404433,1415088258.318991
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48517,258757.33333333334,148024.50014113312,1417404433,1415686257.5001411
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48402,258144.0,-646119.2272058493,1417404433,1414678728.7727942
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48094,256501.33333333334,1118480.9550881614,1417404433,1415799939.9550881
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48255,257360.0,381924.03023476707,1417404433,1415412096.0302348
0.5,0.01,1992.5060351616116,55500,0,2147483647,53507.49396483839,48478,258549.33333333334,-450359.23810145224,1417404433,1415017194.7618985
