epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,129918,692896.0,-260846.45465432483,772575337.0,663750386.5453457
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,130900,698133.3333333334,-3179093.192624224,772575337.0,663479243.8073758
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,130795,697573.3333333334,510163.5436669218,772575337.0,666887520.543667
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,126191,673018.6666666666,-302385.2657433637,772575337.0,652879703.7342566
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,136548,728256.0,-2443864.89395653,772575337.0,679088897.1060435
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,134333,716442.6666666666,-189521.33983088878,772575337.0,675598969.6601691
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,134423,716922.6666666666,315517.008124402,772575337.0,676342778.0081244
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,131055,698960.0,136101.37663340018,772575337.0,667208778.3766334
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,135321,721712.0,1113704.1330249032,772575337.0,679496459.1330249
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,147456,786432.0,798794.0698293142,772575337.0,707567831.0698293
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,122847,655184.0,-1148357.875799977,772575337.0,642165925.1242
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,144404,770154.6666666666,241210.29892664286,772575337.0,700388875.2989266
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,130239,694608.0,-763332.4300576408,772575337.0,664125899.5699424
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,134583,717776.0,-1244554.0971811018,772575337.0,675207085.9028189
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,130427,695610.6666666666,1193161.3783849839,772575337.0,666585750.378385
0.5,0.001,2564.6320861316626,6699,0,2147483647,4134.367913868337,140032,746837.3333333334,65064.92476702623,772575337.0,690445373.924767
