epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,179711,479229.3333333333,-69469.78432196437,772575337.0,758435486.215678
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,181217,483245.3333333333,671888.6227908455,772575337.0,760716389.6227908
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,180602,481605.3333333333,-48085.649413753286,772575337.0,759392691.3505863
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,179711,479229.3333333333,-144956.97525010834,772575337.0,758359999.0247499
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,179198,477861.3333333333,-213983.1616892157,772575337.0,757681528.8383108
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,179583,478888.0,690526.5239003277,772575337.0,759043418.5239003
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,178683,476488.0,736533.7477080448,772575337.0,758018196.7477081
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,178927,477138.6666666667,-2790117.644042998,772575337.0,754782749.355957
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,178175,475133.3333333333,-660606.3638269947,772575337.0,756012363.636173
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,179967,479912.0,-84091.07270369177,772575337.0,758724359.9272963
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,180180,480480.0,124042.31879527328,772575337.0,759149245.3187953
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,184888,493034.6666666667,-1020635.4140144944,772575337.0,762526545.5859855
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,180868,482314.6666666667,47196.154447057306,772575337.0,759749451.1544471
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,180953,482541.3333333333,110060.13663128551,772575337.0,759895870.1366313
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,179199,477864.0,-218511.58435089386,772575337.0,757678188.415649
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,184818,492848.0,147955.55690177673,772575337.0,763629476.5569018
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,184322,491525.3333333333,-309370.09883630904,772575337.0,762705754.9011637
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,179039,477437.3333333333,-64297.38933838396,772575337.0,757642034.6106616
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,184456,491882.6666666667,-1670977.3141522931,772575337.0,761470375.6858478
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,184320,491520.0,-513268.1007554865,772575337.0,762499972.8992445
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,185344,494250.6666666667,3254909.7176448028,772575337.0,767159038.7176448
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,180097,480258.6666666667,974755.8754512152,772575337.0,759918037.8754512
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,179967,479912.0,249016.01987173816,772575337.0,759057467.0198717
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,182544,486784.0,-262115.77530114833,772575337.0,761069180.2246989
1,0.01,996.2530175808058,6699,0,2147483647,5702.746982419194,182038,485434.6666666667,133648.23083640865,772575337.0,760978543.2308364
