epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,188146,501722.6666666667,-422541.8070175067,772575337.0,765507539.1929824
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,190464,507904.0,-698385.3297228102,772575337.0,766771837.6702772
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,188779,503410.6666666667,-226033.23143259145,772575337.0,766154844.7685674
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,189958,506554.6666666667,-1003651.6356117328,772575337.0,766213137.3643882
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,190112,506965.3333333333,157014.18797853796,772575337.0,767457573.1879785
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,186619,497650.6666666667,51220.80174921251,772575337.0,764883999.8017492
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,189572,505525.3333333333,36623.84475274082,772575337.0,766979738.8447528
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,180223,480594.6666666667,925464.6350187141,772575337.0,759993108.6350187
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,187367,499645.3333333333,380591.9692196173,772575337.0,765752324.9692196
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,185190,493840.0,-718610.9264780701,772575337.0,763072944.073522
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,190018,506714.6666666667,-589036.1808064062,772575337.0,766666214.8191936
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,186436,497162.6666666667,-559634.5120195788,772575337.0,764140295.4879804
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,185308,494154.6666666667,-352433.1620366378,772575337.0,763525379.8379633
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,186166,496442.6666666667,9147.0556038359,772575337.0,764512902.0556039
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,187418,499781.3333333333,123124.45634362528,772575337.0,765531424.4563437
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,196608,524288.0,285499.15161907434,772575337.0,770255562.1516191
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,189877,506338.6666666667,165715.1106642545,772575337.0,767325075.1106642
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,186327,496872.0,1408547.5794767314,772575337.0,766029343.5794767
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,189965,506573.3333333333,1803535.076977936,772575337.0,769025287.076978
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,188849,503597.3333333333,133254.62938901392,772575337.0,766563762.629389
1,0.1,705.0706232743335,6699,0,2147483647,5993.929376725667,190080,506880.0,32566.924223680024,772575337.0,767317701.9242237
