epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,77272195509,206059188024.0,66551259728.44197,781899455983281,380540271555207.44
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,86504539273,230678771394.66666,11063674728.933485,781899455983281,394394856200816.94
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,68625517888,183001381034.66666,157033487329.31067,781899455983281,366330297784120.3
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,64952957280,173207886080.0,55910121552.98136,781899455983281,359731769603784.0
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,90362119553,240965652141.33334,-196176392350.71448,781899455983281,399696380470230.3
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,68161362776,181763634069.33334,77944199205.66748,781899455983281,365444754286686.7
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,75930039721,202480105922.66666,300621830263.62946,781899455983281,378644833387813.6
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,67645068416,180386849109.33334,28553680722.431503,781899455983281,364493703373407.44
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,549755813889,1466015503704.0,1251847981996.1492,781899455983281,666147219665436.1
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,80036121625,213429657666.66666,-29937019006.1569,781899455983281,384735659055840.8
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,17592186044417,46912496118445.336,61669282255410.29,781899455983281,843568738238691.2
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,72950498471,194534662589.33334,227543760417.285,781899455983281,373734576302775.3
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,66183394240,176489051306.66666,-13909693725.45757,781899455983281,361869472849694.56
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,67616079257,180309544685.33334,-50089163548.35438,781899455983281,364364252901370.6
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,576460752303423616,1.5372286728091297e+18,4.0525122678780365e+18,781899455983281,4.0532941673340196e+18
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,80128038233,213674768621.33334,-37982965330.3138,781899455983281,384868027043701.7
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,77624095161,206997587096.0,-523015243492.6066,781899455983281,380502968677114.4
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,80414774957,214439399885.33334,378355284082.0741,781899455983281,385721339114163.06
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,77636385042,207030360112.0,-123671966665.30702,781899455983281,380921570197468.7
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,85901484417,229070625112.0,143077502487.77988,781899455983281,393651866587523.75
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,73135434881,195027826349.33334,-313081660663.06006,781899455983281,373498730054429.94
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,103482961043,275954562781.3333,-102139544956.6174,781899455983281,417572715175103.4
1,0.1,1611.3732091974177,8225871,0,9223372036854775807,8224259.626790803,66232175360,176619134293.33334,300992792029.0594,781899455983281,362271254510169.06
