epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194966,259954.66666666666,499162.5513415434,772575337.0,770021375.5513415
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195002,260002.66666666666,-202829.1752420979,772575337.0,769334897.8247579
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194975,259966.66666666666,88871.79889571927,772575337.0,769615044.7988957
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195616,260821.33333333334,24849.45154649478,772575337.0,769731616.4515465
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195617,260822.66666666666,276679.525779837,772575337.0,769983720.5257798
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194991,259988.0,-362163.755511891,772575337.0,769171049.2444881
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195028,260037.33333333334,49038.745448622336,772575337.0,769593967.7454486
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,192511,256681.33333333334,1873.9571126982305,772575337.0,768426912.9571127
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195001,260001.33333333334,408626.9779840807,772575337.0,769946076.9779841
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194557,259409.33333333334,-130924.81286435519,772575337.0,769210584.1871357
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194815,259753.33333333334,-336837.62930311915,772575337.0,769118935.3706969
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,192511,256681.33333333334,-18020.563908969918,772575337.0,768407018.4360911
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195004,260005.33333333334,42514.08258017519,772575337.0,769580795.0825802
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195344,260458.66666666666,46379.03753265275,772575337.0,769678618.0375327
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195001,260001.33333333334,92224.77109768093,772575337.0,769629674.7710977
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194942,259922.66666666666,-276104.1424650338,772575337.0,769235548.857535
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194995,259993.33333333334,525403.5363980897,772575337.0,770060376.536398
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,196232,261642.66666666666,68137.18831373232,772575337.0,769940440.1883137
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,196896,262528.0,-8388.28946720094,772575337.0,770036554.7105328
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194974,259965.33333333334,-377786.9613662514,772575337.0,769147946.0386337
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195004,260005.33333333334,-89549.17346434761,772575337.0,769448731.8265357
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195072,260096.0,-454414.11411820253,772575337.0,769102702.8858818
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194813,259750.66666666666,-329509.217802216,772575337.0,769125383.7821978
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,196608,262144.0,17319.16757618104,772575337.0,769987382.1675762
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194999,259998.66666666666,8884.952230738762,772575337.0,769545617.9522307
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194943,259924.0,-35271.66309187927,772575337.0,769476821.3369081
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195648,260864.0,366643.7630307648,772575337.0,770082178.7630308
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,196608,262144.0,-114602.83792116982,772575337.0,769855460.1620789
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195585,260780.0,-641969.5782087635,772575337.0,769056303.4217912
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,33554432,44739242.666666664,-69720918.97701451,772575337.0,702854418.0229855
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,196624,262165.3333333333,1049376.9433127397,772575337.0,771023599.9433128
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,196608,262144.0,275632.734940783,772575337.0,770245695.7349408
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,193535,258046.66666666666,-11774.04839576264,772575337.0,768874218.9516042
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,196612,262149.3333333333,-4485.955345712731,772575337.0,769966617.0446543
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,197122,262829.3333333333,341025.9703454571,772575337.0,770444606.9703455
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,196672,262229.3333333333,442917.7234479257,772575337.0,770429620.7234479
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194909,259878.66666666666,84333.34794437424,772575337.0,769581466.3479444
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194941,259921.33333333334,-155031.45840520257,772575337.0,769356181.5415947
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194863,259817.33333333334,-1543.8774696938478,772575337.0,769475349.1225303
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,268435456,357913941.3333333,212974316.60292643,772575337.0,985549653.6029265
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195001,260001.33333333334,25339.233276437455,772575337.0,769562789.2332765
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,194815,259753.33333333334,-345947.3979224847,772575337.0,769109825.6020775
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195152,260202.66666666666,-754464.1494614332,772575337.0,768824812.8505386
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,192511,256681.33333333334,-225563.91573985206,772575337.0,768199475.0842601
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195001,260001.33333333334,87139.07856131789,772575337.0,769624589.0785613
2,0.1,352.5353116371667,6699,0,2147483647,6346.464688362833,195001,260001.33333333334,-356596.8270965847,772575337.0,769180853.1729034
