epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,43822,1168586.6666666665,-19930.171767715416,1417404433,1394746543.8282323
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,44165,1177733.3333333333,4106096.3134104027,1417404433,1401249280.3134105
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,43295,1154533.3333333333,-165913.9648433132,1417404433,1390680998.0351567
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,46208,1232213.3333333333,-4452971.54923726,1417404433,1403988889.4507627
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,42743,1139813.3333333333,-1443978.636472084,1417404433,1384950485.363528
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,40959,1092239.9999999998,-517657.9940878587,1417404433,1369185710.005912
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,46088,1229013.3333333333,1674985.2289290067,1417404433,1409590733.228929
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,43829,1168773.3333333333,-1751644.622289545,1417404433,1393064714.3777103
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,44041,1174426.6666666665,124003.23746753678,1417404433,1396423886.2374675
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,40959,1092239.9999999998,-18776.24899614271,1417404433,1369684591.7510037
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,43159,1150906.6666666665,-145339.18257275247,1417404433,1389636177.8174272
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,43247,1153253.3333333333,-868511.3748495663,1417404433,1389604595.6251504
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,42747,1139919.9999999998,1550137.2888746506,1417404433,1387978151.2888746
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,44644,1190506.6666666665,-3232831.5390000525,1417404433,1396994845.461
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,42687,1138319.9999999998,-885539.876386078,1417404433,1385037496.1236138
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,42983,1146213.3333333333,62417.21374247481,1417404433,1388435269.2137425
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,44043,1174479.9999999998,-2397402.3570749904,1417404433,1393916229.642925
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,49152,1310719.9999999998,1596818.2915327782,1417404433,1418061232.2915328
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,44417,1184453.3333333333,1026606.8749260271,1417404433,1399824831.874926
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,43763,1167013.3333333333,93947.97759969196,1417404433,1394437525.9775996
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,44072,1175253.3333333333,-3006083.8116189553,1417404433,1393506417.188381
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,42872,1143253.3333333333,579052.601462212,1417404433,1388044894.6014621
0.1,0.1,7050.706232743333,55500,0,2147483647,48449.29376725667,45088,1202346.6666666665,3552584.1452161735,1417404433,1406399842.1452162
