epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,99079139397,132105519196.0,-10299346211.166065,781899455983281,411832486880463.8
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,103215636561,137620848748.0,-232131801587.86258,781899455983281,417093371497236.1
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,92531512939,123375350585.33333,-11876913505.260496,781899455983281,402912136575081.75
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,111702835202,148937113602.66666,512225219204.88055,781899455983281,428678327495585.9
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,99068747857,132091663809.33333,-267739162945.72552,781899455983281,411561143183209.25
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,98895710035,131860946713.33333,91595961228.91875,781899455983281,411688791852625.94
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,81453355963,108604474617.33333,460133423997.27985,781899455983281,387379433211526.25
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,107397260418,143196347224.0,-214544758213.01743,781899455983281,422510681271379.0
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,92158769052,122878358736.0,-18403525231.539524,781899455983281,402387901583693.44
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,81469484543,108625979390.66667,-130434208840.79051,781899455983281,386813268120228.2
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,116232847369,154977129825.33334,-23830486016.120388,781899455983281,433725985594466.9
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,104222262273,138963016364.0,-4029628664.851601,781899455983281,418634555336842.1
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,111803500593,149071334124.0,-103285964479.83276,781899455983281,428188547385260.2
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,90127068832,120169425109.33333,57668549162.14588,781899455983281,399618803895133.1
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,98789003010,131718670680.0,-106265236225.74324,781899455983281,411347860017089.25
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,93133335493,124177780657.33333,51203447589.11319,781899455983281,403808078054286.1
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,91593932286,122125243048.0,-91616132710.07475,781899455983281,401527437649248.94
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,92603850945,123471801260.0,-133095440174.97827,781899455983281,402891106186722.0
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,72980627456,97307503274.66667,-91397445760.14738,781899455983281,373465348967510.9
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,137707388929,183609851905.33334,-42227173763.65791,781899455983281,458392138983760.3
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,102007873798,136010498397.33333,-8558585164.272887,781899455983281,415729421591643.75
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,103352192710,137802923613.33334,-244640556119.67328,781899455983281,417259341629447.3
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,94564866915,126086489220.0,293931030551.7454,781899455983281,406023317079512.75
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,83676360702,111568480936.0,256655612143.8028,781899455983281,390501764312453.8
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,99357088849,132476118465.33333,-227795084881.05157,781899455983281,411986887508569.94
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,84805938542,113074584722.66667,-26767013295.8039,781899455983281,391883571693725.2
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,107777953971,143703938628.0,-84364749369.88994,781899455983281,423126062807096.1
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,96121341487,128161788649.33333,44450084403.999176,781899455983281,407896575754235.0
2,0.001,1392.3501149100632,8225871,0,9223372036854775807,8224478.64988509,91605256332,122140341776.0,123199656669.13547,781899455983281,401758063232392.1
