epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
0.1,0.001,12823.160430658312,6699,0,2147483647,1,8940,238399.99999999997,-92601.42462304,772575337.0,59762677.57537696
0.1,0.001,12823.160430658312,6699,0,2147483647,1,28439,758373.3333333333,222658.36095462184,772575337.0,190081234.3609546
0.1,0.001,12823.160430658312,6699,0,2147483647,1,1886,50293.33333333333,28352.64086663496,772575337.0,12657101.640866635
0.1,0.001,12823.160430658312,6699,0,2147483647,1,49792,1327786.6666666665,148633.57102801988,772575337.0,323101806.571028
0.1,0.001,12823.160430658312,6699,0,2147483647,1,66569,1775173.333333333,-26397.754992925893,772575337.0,415020706.2450071
0.1,0.001,12823.160430658312,6699,0,2147483647,1,1590,42399.99999999999,-39426.97549457694,772575337.0,10607602.024505423
0.1,0.001,12823.160430658312,6699,0,2147483647,1,4717,125786.66666666664,93332.3619393702,772575337.0,31675626.36193937
0.1,0.001,12823.160430658312,6699,0,2147483647,1,41041,1094426.6666666665,-1079901.8346941355,772575337.0,268700571.16530585
0.1,0.001,12823.160430658312,6699,0,2147483647,1,15250,406666.6666666666,230038.87889559718,772575337.0,102330767.8788956
0.1,0.001,12823.160430658312,6699,0,2147483647,1,1073741824,28633115306.666664,2563993792.161405,772575337.0,3336569129.161405
0.1,0.001,12823.160430658312,6699,0,2147483647,1,35335,942266.6666666665,1257474.244054156,772575337.0,235519563.24405417
0.1,0.001,12823.160430658312,6699,0,2147483647,1,53828,1435413.333333333,-549577.3871914591,772575337.0,345898900.6128085
0.1,0.001,12823.160430658312,6699,0,2147483647,1,46344,1235839.9999999998,-2338301.693689114,772575337.0,299817157.3063109
0.1,0.001,12823.160430658312,6699,0,2147483647,1,30019,800506.6666666665,-51717.689253127835,772575337.0,200111944.31074688
0.1,0.001,12823.160430658312,6699,0,2147483647,1,13789,367706.6666666666,-50704.9834172281,772575337.0,92268629.01658277
0.1,0.001,12823.160430658312,6699,0,2147483647,1,21338,569013.3333333333,-722607.4717913761,772575337.0,142137281.5282086
0.1,0.001,12823.160430658312,6699,0,2147483647,1,32939,878373.3333333333,-309406.29456195154,772575337.0,218654440.70543805
0.1,0.001,12823.160430658312,6699,0,2147483647,1,10986,292959.99999999994,-147347.05118342285,772575337.0,73405901.94881658
0.1,0.001,12823.160430658312,6699,0,2147483647,1,65600,1749333.333333333,1012471.5541728332,772575337.0,411139971.5541728
0.1,0.001,12823.160430658312,6699,0,2147483647,1,412,10986.666666666664,-16256.849150278793,772575337.0,2743669.1508497214
0.1,0.001,12823.160430658312,6699,0,2147483647,1,7840,209066.66666666663,-364738.02713716484,772575337.0,52126040.97286283
0.1,0.001,12823.160430658312,6699,0,2147483647,1,16353,436079.99999999994,344828.3531626048,772575337.0,109830142.3531626
0.1,0.001,12823.160430658312,6699,0,2147483647,1,11198,298613.3333333333,447104.80085713335,772575337.0,75419693.80085713
0.1,0.001,12823.160430658312,6699,0,2147483647,1,49191,1311759.9999999998,358875.66060300596,772575337.0,319698235.660603
0.1,0.001,12823.160430658312,6699,0,2147483647,1,43266,1153759.9999999998,-1080918.4946480517,772575337.0,282336246.50535196
0.1,0.001,12823.160430658312,6699,0,2147483647,1,17300,461333.33333333326,-190886.79775247205,772575337.0,115634592.20224753
0.1,0.001,12823.160430658312,6699,0,2147483647,1,21451,572026.6666666666,-602165.1021481812,772575337.0,143014258.89785182
0.1,0.001,12823.160430658312,6699,0,2147483647,1,24636,656959.9999999999,1029148.9901018674,772575337.0,165969147.99010187
0.1,0.001,12823.160430658312,6699,0,2147483647,1,66053,1761413.333333333,-4034858.9123849985,772575337.0,408393029.087615
0.1,0.001,12823.160430658312,6699,0,2147483647,1,40982,1092853.3333333333,-755880.9367932029,772575337.0,268662650.0632068
0.1,0.001,12823.160430658312,6699,0,2147483647,1,65536,1747626.6666666665,-4740112.985120158,772575337.0,405062267.0148798
0.1,0.001,12823.160430658312,6699,0,2147483647,1,33120,883199.9999999999,-918290.9769851558,772575337.0,219205168.02301484
0.1,0.001,12823.160430658312,6699,0,2147483647,1,131136,3496959.9999999995,480.8699561345529,772575337.0,667289265.8699561
0.1,0.001,12823.160430658312,6699,0,2147483647,1,35718,952479.9999999999,-1179049.8408779388,772575337.0,235482917.15912205
0.1,0.001,12823.160430658312,6699,0,2147483647,1,49377,1316719.9999999998,71613.38523408135,772575337.0,320529391.38523406
0.1,0.001,12823.160430658312,6699,0,2147483647,1,38529,1027439.9999999999,-329503.106452526,772575337.0,253890319.89354748
0.1,0.001,12823.160430658312,6699,0,2147483647,1,4124,109973.33333333331,138447.58927287266,772575337.0,27750606.58927287
0.1,0.001,12823.160430658312,6699,0,2147483647,1,15675,417999.99999999994,-246410.6585208615,772575337.0,104699693.34147914
0.1,0.001,12823.160430658312,6699,0,2147483647,1,3148,83946.66666666666,183597.7101102982,772575337.0,21261436.7101103
0.1,0.001,12823.160430658312,6699,0,2147483647,1,24149,643973.3333333333,-648005.3525212676,772575337.0,161031528.64747873
0.1,0.001,12823.160430658312,6699,0,2147483647,1,17307,461519.99999999994,-164909.63313418868,772575337.0,115707434.36686581
0.1,0.001,12823.160430658312,6699,0,2147483647,1,27841,742426.6666666665,1322448.5632170073,772575337.0,187279475.563217
0.1,0.001,12823.160430658312,6699,0,2147483647,1,15117,403119.99999999994,279879.0354246309,772575337.0,101490173.03542463
0.1,0.001,12823.160430658312,6699,0,2147483647,1,39474,1052639.9999999998,3491157.5152566433,772575337.0,263604000.51525664
0.1,0.001,12823.160430658312,6699,0,2147483647,1,42176,1124693.3333333333,1497433.7727069976,772575337.0,278238588.772707
0.1,0.001,12823.160430658312,6699,0,2147483647,1,49162,1310986.6666666665,-1537317.0250158946,772575337.0,317627665.9749841
0.1,0.001,12823.160430658312,6699,0,2147483647,1,19038,507679.99999999994,406645.60196560726,772575337.0,127868034.6019656
0.1,0.001,12823.160430658312,6699,0,2147483647,1,45233,1206213.3333333333,-1509974.8319148894,772575337.0,293929489.1680851
