epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1074225519,28646013839.999996,28500498967.80013,781899455983281,116911218727293.8
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1002402560,26730734933.33333,49310719975.83688,781899455983281,114899830529399.84
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1050145012,28003866986.666664,1668622335.478496,781899455983281,116217554834618.48
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1214251009,32380026906.66666,-23193831062.738213,781899455983281,120496534655513.27
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1145611745,30549646533.33333,-25948133827.76432,781899455983281,118758922749109.23
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,939260224,25046939306.666664,-10189557818.892578,781899455983281,112942159797428.11
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1084591633,28922443546.666664,-21547187598.243942,781899455983281,117143906175867.75
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1218969775,32505860666.66666,15366878528.91798,781899455983281,120651192074090.92
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1103501717,29426712453.33333,25433323677.256073,781899455983281,117700998490627.25
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1084587016,28922320426.666664,21338139725.0706,781899455983281,117186666073152.08
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,991414970,26437732533.33333,52891842792.60961,781899455983281,114580720597668.61
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1125213957,30005705519.999996,1286861425.333419,781899455983281,118253270099759.33
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1021384419,27236917839.999996,35933562723.912865,781899455983281,115436420965980.9
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1005247486,26806599626.666664,11116743289.17489,781899455983281,114944633507283.17
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1093337484,29155666239.999996,21361696222.863228,781899455983281,117423630943352.86
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1099846151,29329230693.33333,24057649266.2711,781899455983281,117601582836079.27
0.1,0.001,27847.002298201263,8225871,0,9223372036854775807,8198023.997701799,1102271553,29393908079.999996,-61132794959.61225,781899455983281,117581465240064.39
