epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,48128,513365.3333333333,321524.77402374207,1417404433,1415078718.7740238
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46569,496736.0,-391042.8461173951,1417404433,1409542988.1538825
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46396,494890.6666666667,-1330101.0812843665,1417404433,1407905783.9187157
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46920,500480.0,-54945.56455782418,1417404433,1411196896.4354422
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46067,491381.3333333333,-22583.03521469615,1417404433,1407799325.9647853
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,45963,490272.0,1179351.3611559663,1417404433,1408527382.361156
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46299,493856.0,38614.98932768395,1417404433,1408869102.9893277
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46603,497098.6666666667,259911.62661156213,1417404433,1410327254.6266115
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,47104,502442.6666666667,69938.96106297582,1417404433,1411961024.961063
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,47360,505173.3333333333,-19826.62111913604,1417404433,1412702101.378881
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46460,495573.3333333333,778690.6368716491,1417404433,1410276593.6368716
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46853,499765.3333333333,-356647.98673416895,1417404433,1410653911.0132658
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46323,494112.0,-850477.7614457994,1417404433,1408080993.2385542
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46595,497013.3333333333,597696.554850023,1417404433,1410633782.55485
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46537,496394.6666666667,677372.5506284612,1417404433,1410484828.5506284
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,47104,502442.6666666667,947907.8016948499,1417404433,1412838993.8016949
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46759,498762.6666666667,-912497.6792218474,1417404433,1409751653.3207781
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,47168,503125.3333333333,-1739839.7127514156,1417404433,1410365758.2872486
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,47138,502805.3333333333,1128841.065514828,1417404433,1413134368.0655148
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46431,495264.0,-355835.4716048858,1417404433,1409023952.5283952
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46358,494485.3333333333,-432907.92480801983,1417404433,1408645114.075192
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,47009,501429.3333333333,334713.61961108126,1417404433,1411899992.619611
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46465,495626.6666666667,677333.3621221541,1417404433,1410195511.362122
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46031,490997.3333333333,-205751.96311029157,1417404433,1407453669.0368898
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46574,496789.3333333333,-300819.1913229086,1417404433,1409652880.8086772
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46524,496256.0,1030492.3622684176,1417404433,1410786137.3622684
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46327,494154.6666666667,121879.38647884,1417404433,1409070138.386479
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,47104,502442.6666666667,32710.05439729205,1417404433,1411923796.0543973
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46979,501109.3333333333,-102543.55328495387,1417404433,1411357899.446715
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46079,491509.3333333333,-1153749.192019258,1417404433,1406721836.8079808
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46527,496288.0,2104031.1798191755,1417404433,1411871654.179819
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,45949,490122.6666666667,-720206.7206257489,1417404433,1406562969.2793744
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46399,494922.6666666667,421723.2256021548,1417404433,1409670017.2256021
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46583,496885.3333333333,1296709.7108245054,1417404433,1411285755.7108245
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46318,494058.6666666667,11291.282957919713,1417404433,1408921763.282958
0.25,0.01,3985.0120703232233,55500,0,2147483647,51514.987929676776,46299,493856.0,211707.63032535874,1417404433,1409042195.6303253
