epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,10885320129,58055040688.0,-2550667727.5570173,781899455983281,207745162971667.44
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,12885033489,68720178608.0,-90958843377.85893,781899455983281,217561651216101.16
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,8583601600,45779208533.333336,-52857602721.24918,781899455983281,194858436165551.75
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,9576597865,51075188613.333336,-50732095217.31184,781899455983281,200610454479984.7
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,10276053170,54805616906.666664,-29322767314.895645,781899455983281,204481058041351.1
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,8921248896,47579994112.0,27626071404.5255,781899455983281,196935473889449.53
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,9554485752,50957257344.0,64060727903.20462,781899455983281,200600937651675.22
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,8589858664,45812579541.333336,44710727331.89698,781899455983281,194993492848542.9
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,9106606063,48568565669.333336,123268287341.44653,781899455983281,198108119060673.44
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,12096414273,64514209456.0,16529066822.532043,781899455983281,213882318024931.53
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,10572727441,56387879685.333336,50598814802.821754,781899455983281,206150911824833.8
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,12885985281,68725254832.0,-219902913330.04114,781899455983281,217437188182884.97
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,9099853688,48532553002.666664,174469671765.4717,781899455983281,198120307801081.47
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,9413810862,50206991264.0,58591728071.29792,781899455983281,199800874190913.3
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,12079595537,64424509530.666664,-23974209561.84437,781899455983281,213759525814124.16
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,10905748291,58163990885.333336,21692324312.480595,781899455983281,207876076197574.47
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,8487419904,45266239488.0,2410708316.507219,781899455983281,194335363097890.5
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,12884901889,68719476741.33333,68628752977.798164,781899455983281,217720619239656.8
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,9093178007,48496949370.666664,-74536330615.51472,781899455983281,197832729713882.5
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,7516192760,40086361386.666664,115381306954.18547,781899455983281,188375488486715.2
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,10259604105,54717888560.0,26447237465.144127,781899455983281,204447972171876.16
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,10124673237,53998257264.0,992919095.2158704,781899455983281,203691192380183.22
0.5,0.001,5569.400459640253,8225871,0,9223372036854775807,8220301.599540359,11898208257,63457110704.0,-121267135834.5734,781899455983281,212770332419660.44
