epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49928,66570.66666666667,-18088.053906535017,1417404433,1417066946.9460936
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49663,66217.33333333333,-68535.44550052079,1417404433,1416859116.5544994
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49873,66497.33333333333,50200.33932719098,1417404433,1417106479.339327
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49787,66382.66666666667,-54014.20422042222,1417404433,1416953445.7957795
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49846,66461.33333333333,80593.92500016204,1417404433,1417122073.9250002
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49855,66473.33333333333,-78870.71509063338,1417404433,1416967599.2849092
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49944,66592.0,-109337.48397724763,1417404433,1416983689.5160227
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,50176,66901.33333333333,128218.70862813754,1417404433,1417319995.7086282
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49881,66508.0,232860.47882807296,1417404433,1417293423.4788282
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49846,66461.33333333333,-112728.62243937796,1417404433,1416928751.3775606
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49787,66382.66666666667,-161449.27876795267,1417404433,1416846010.721232
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49786,66381.33333333333,-154694.87203750273,1417404433,1416852165.1279626
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49839,66452.0,-31478.825107535617,1417404433,1417006103.1748924
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49930,66573.33333333333,43192.00769324067,1417404433,1417129236.0076933
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49894,66525.33333333333,-40663.51498837652,1417404433,1417026799.4850116
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,50240,66986.66666666667,11363.610033535937,1417404433,1417225635.6100335
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49903,66537.33333333333,103257.71168072167,1417404433,1417175448.7116807
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49829,66438.66666666667,36853.38497589593,1417404433,1417068823.384976
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49940,66586.66666666667,2288.368946793445,1417404433,1417093339.3689468
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,50048,66730.66666666667,241981.65709367502,1417404433,1417382874.6570938
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49867,66489.33333333333,-14012.659408836314,1417404433,1417039032.3405912
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49663,66217.33333333333,-6045.878621726605,1417404433,1416921606.1213782
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49924,66565.33333333333,20354.78707171794,1417404433,1417103361.7870717
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49892,66522.66666666667,269867.3582049778,1417404433,1417336275.358205
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49860,66480.0,91815.74608762172,1417404433,1417141040.7460876
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,50066,66754.66666666667,-16116.28097998493,1417404433,1417132513.7190201
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49805,66406.66666666667,-44102.1296340174,1417404433,1416974037.870366
2,0.001,641.1580215329157,55500,0,2147483647,54858.841978467084,49952,66602.66666666667,191021.64851124384,1417404433,1417287930.6485112
