epsilon,beta,tau,n,min_val,max_val,quantile,clip_thresh,b,noise,actual_sum,estimated_sum
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49608,132288.0,-158433.052345037,1417404433,1416729896.947655
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49699,132530.66666666666,211917.73518284576,1417404433,1417163964.7351828
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49333,131554.66666666666,-119918.1603262327,1417404433,1416535305.8396738
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49441,131842.66666666666,-35486.91215661622,1417404433,1416718922.0878434
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49343,131581.33333333334,-158301.93670026318,1417404433,1416506570.0632997
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49540,132106.66666666666,-323159.45128771407,1417404433,1416513184.5487123
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49446,131856.0,174988.55038462268,1417404433,1416933766.5503845
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49560,132160.0,101531.00421286367,1417404433,1416953540.0042129
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49449,131864.0,-12076.395067618885,1417404433,1416749305.6049323
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49372,131658.66666666666,-78999.40658103801,1417404433,1416613200.593419
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49491,131976.0,38904.92259252634,1417404433,1416835776.9225926
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49490,131973.33333333334,47092.66491418882,1417404433,1416843138.6649141
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49507,132018.66666666666,50201.15551949255,1417404433,1416860157.1555195
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49664,132437.33333333334,-65425.20154976618,1417404433,1416862917.7984502
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49386,131696.0,-8639.223935025491,1417404433,1416696445.7760649
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49697,132525.33333333334,227640.41838218758,1417404433,1417178354.4183822
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49411,131762.66666666666,-16928.622941822818,1417404433,1416710817.3770583
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49410,131760.0,-148938.11543156553,1417404433,1416577911.8845685
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49263,131368.0,22698.019502499683,1417404433,1416607788.0195024
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49355,131613.33333333334,33078.50069835693,1417404433,1416709363.5006983
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49388,131701.33333333334,117449.94260434213,1417404433,1416824364.9426043
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49484,131957.33333333334,-39681.3355771043,1417404433,1416751382.664423
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49247,131325.33333333334,34784.190714820055,1417404433,1416603245.1907148
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49668,132448.0,164583.91992328764,1417404433,1417095680.9199233
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49536,132096.0,-159815.04231001445,1417404433,1416673362.95769
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,50176,133802.66666666666,-101229.70833557771,1417404433,1417090547.2916644
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49432,131818.66666666666,-16050.453498167093,1417404433,1416730427.5465019
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49382,131685.33333333334,54888.91953384793,1417404433,1416756309.9195337
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49430,131813.33333333334,38197.70891486253,1417404433,1416782901.7089148
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49303,131474.66666666666,177208.36728123846,1417404433,1416802976.3672812
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49368,131648.0,-151643.8005976267,1417404433,1416536838.1994023
1,0.01,996.2530175808058,55500,0,2147483647,54503.746982419194,49150,131066.66666666667,6219.94414952556,1417404433,1416468357.9441495
